state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths,state_avg_income ,state_pop,state_pop_mil,positiveIncrease_per_mil,negativeIncrease_per_mil,totalTestResultsIncrease_per_mil,deathIncrease_per_mil,hospitalizedIncrease_per_mil
MO,Missouri,2020-04-24,6625.0,58582.0,,877.0,,,,,,,A,2020-04-24 00:00:00,2020-04-24T00:00:00Z,262.0,,67165.0,7639.0,59430.0,,,,304,5453,65207,5757,65207,44,0,,6625.0,267.0,30641.673619999998,6126452,6.1265,49.6209,890.0747,939.6956,7.182,0.0
MO,Missouri,2020-04-25,6826.0,60392.0,,850.0,,,,142.0,,,B,2020-04-25 15:00:00,2020-04-25T15:00:00Z,273.0,,69988.0,7919.0,61965.0,,,,201,1810,67218,2011,67218,11,0,,6826.0,280.0,30641.673619999998,6126452,6.1265,32.8085,295.4402,328.2487,1.7955,0.0
MO,Missouri,2020-04-26,6997.0,62751.0,,679.0,,,,109.0,,,B,2020-04-26 15:00:00,2020-04-26T15:00:00Z,274.0,,72715.0,8186.0,64409.0,,,,171,2359,69748,2530,69748,1,0,,6997.0,282.0,30641.673619999998,6126452,6.1265,27.9118,385.0516,412.9633,0.1632,0.0
MO,Missouri,2020-04-27,7171.0,63935.0,,679.0,,,,109.0,,,B,2020-04-27 15:00:00,2020-04-27T15:00:00Z,288.0,,74013.0,8326.0,65566.0,,,,174,1184,71106,1358,71106,14,0,,7171.0,296.0,30641.673619999998,6126452,6.1265,28.4014,193.2603,221.6617,2.2852,0.0
MO,Missouri,2020-04-28,7303.0,66200.0,,655.0,,,,105.0,,,B,2020-04-28 15:00:00,2020-04-28T15:00:00Z,314.0,,75149.0,8424.0,66603.0,,,,132,2265,73503,2397,73503,26,0,,7306.0,324.0,30641.673619999998,6126452,6.1265,21.5459,369.7083,391.2542,4.2439,0.0
MO,Missouri,2020-04-29,7425.0,69734.0,,891.0,,,,125.0,,,A,2020-04-29 15:00:00,2020-04-29T15:00:00Z,318.0,,79128.0,8781.0,70219.0,7425.0,,,122,3534,77159,3656,77159,4,0,,7426.0,331.0,30641.673619999998,6126452,6.1265,19.9136,576.8428,596.7565,0.6529,0.0
MO,Missouri,2020-04-30,7562.0,73125.0,,853.0,,,,141.0,,,A,2020-04-30 15:00:00,2020-04-30T15:00:00Z,329.0,,84070.0,9201.0,74728.0,7562.0,,,137,3391,80687,3528,80687,11,0,,7563.0,341.0,30641.673619999998,6126452,6.1265,22.362,553.5014,575.8635,1.7955,0.0
MO,Missouri,2020-05-01,7835.0,74590.0,,883.0,,,,137.0,,,A,2020-05-01 15:00:00,2020-05-01T15:00:00Z,337.0,,88989.0,9578.0,79260.0,7835.0,,,273,1465,82425,1738,82425,8,0,,7840.0,355.0,30641.673619999998,6126452,6.1265,44.5609,239.127,283.6879,1.3058,0.0
MO,Missouri,2020-05-02,8154.0,74590.0,,896.0,,,,141.0,,,A,2020-05-02 15:10:00,2020-05-02T15:10:00Z,351.0,,93120.0,9908.0,83051.0,8154.0,,,319,0,82744,319,82744,14,0,,8154.0,373.0,30641.673619999998,6126452,6.1265,52.0693,0.0,52.0693,2.2852,0.0
MO,Missouri,2020-05-03,8386.0,74590.0,,896.0,,,,141.0,,,A,2020-05-03 15:00:00,2020-05-03T15:00:00Z,352.0,,97614.0,10227.0,87215.0,8386.0,,,232,0,82976,232,82976,1,0,,8454.0,378.0,30641.673619999998,6126452,6.1265,37.8686,0.0,37.8686,0.1632,0.0
MO,Missouri,2020-05-04,8754.0,82697.0,,858.0,,,,135.0,,,A,2020-05-04 15:00:00,2020-05-04T15:00:00Z,358.0,,99201.0,10319.0,88708.0,8754.0,,,368,8107,91451,8475,91451,6,0,,8776.0,387.0,30641.673619999998,6126452,6.1265,60.0674,1323.2781,1383.3455,0.9794,0.0
MO,Missouri,2020-05-05,8916.0,86150.0,,893.0,,,,139.0,,,A,2020-05-05 15:00:00,2020-05-05T15:00:00Z,377.0,,100383.0,10407.0,89800.0,8916.0,,,162,3453,95066,3615,95066,19,0,,8919.0,408.0,30641.673619999998,6126452,6.1265,26.4427,563.6215,590.0642,3.1013,0.0
MO,Missouri,2020-05-06,9102.0,91645.0,,953.0,,,,134.0,,,B,2020-05-06 15:00:00,2020-05-06T15:00:00Z,396.0,,104488.0,10719.0,93577.0,9102.0,,,186,5495,100747,5681,100747,19,0,,9164.0,429.0,30641.673619999998,6126452,6.1265,30.3601,896.9302,927.2904,3.1013,0.0
MO,Missouri,2020-05-07,9341.0,94281.0,,917.0,,,,141.0,,,B,2020-05-07 15:00:00,2020-05-07T15:00:00Z,418.0,,109282.0,11048.0,98025.0,9341.0,,,239,2636,103622,2875,103622,22,0,,9409.0,449.0,30641.673619999998,6126452,6.1265,39.0112,430.2653,469.2765,3.591,0.0
MO,Missouri,2020-05-08,9489.0,99232.0,,832.0,,,,143.0,,,B,2020-05-08 15:00:00,2020-05-08T15:00:00Z,449.0,,113490.0,11307.0,101966.0,9489.0,,,148,4951,108721,5099,108721,31,0,,9573.0,481.0,30641.673619999998,6126452,6.1265,24.1575,808.135,832.2925,5.06,0.0
MO,Missouri,2020-05-09,9666.0,99232.0,,855.0,,,,144.0,,,B,2020-05-09 15:00:00,2020-05-09T15:00:00Z,472.0,,117301.0,11486.0,105590.0,9666.0,,,177,0,108898,177,108898,23,0,,9737.0,492.0,30641.673619999998,6126452,6.1265,28.8911,0.0,28.8911,3.7542,0.0
MO,Missouri,2020-05-10,9844.0,105702.0,,824.0,,,,137.0,,,B,2020-05-10 15:00:00,2020-05-10T15:00:00Z,482.0,,121559.0,11659.0,109674.0,9844.0,,,178,6470,115546,6648,115546,10,0,,9906.0,502.0,30641.673619999998,6126452,6.1265,29.0543,1056.0762,1085.1305,1.6323,0.0
MO,Missouri,2020-05-11,9918.0,105702.0,,824.0,,,,137.0,,,B,2020-05-11 15:00:00,2020-05-11T15:00:00Z,488.0,,123746.0,11789.0,111728.0,9918.0,,,74,0,115620,74,115620,6,0,,10025.0,512.0,30641.673619999998,6126452,6.1265,12.0788,0.0,12.0788,0.9794,0.0
MO,Missouri,2020-05-12,10006.0,111290.0,,787.0,,,,140.0,,,B,2020-05-12 15:00:00,2020-05-12T15:00:00Z,524.0,,125042.0,11865.0,112948.0,10006.0,,,88,5588,121296,5676,121296,36,0,,10124.0,528.0,30641.673619999998,6126452,6.1265,14.3639,912.1103,926.4742,5.8762,0.0
MO,Missouri,2020-05-13,10142.0,114000.0,,771.0,,,,129.0,,,B,2020-05-13 15:00:00,2020-05-13T15:00:00Z,542.0,,130101.0,12117.0,117748.0,10142.0,,,136,2710,124142,2846,124142,18,0,,10369.0,548.0,30641.673619999998,6126452,6.1265,22.1988,442.3441,464.5429,2.9381,0.0
MO,Missouri,2020-05-14,10317.0,116793.0,,796.0,,,,115.0,,,B,2020-05-14 15:00:00,2020-05-14T15:00:00Z,562.0,,134975.0,12346.0,122388.0,10317.0,,,175,2793,127110,2968,127110,20,0,,10490.0,564.0,30641.673619999998,6126452,6.1265,28.5647,455.8919,484.4566,3.2645,0.0
MO,Missouri,2020-05-15,10456.0,124002.0,,812.0,,,,120.0,,,B,2020-05-15 15:00:00,2020-05-15T15:00:00Z,576.0,,139740.0,12685.0,126806.0,10456.0,,,139,7209,134458,7348,134458,14,0,,10567.0,579.0,30641.673619999998,6126452,6.1265,22.6885,1176.7006,1199.3891,2.2852,0.0
MO,Missouri,2020-05-16,10675.0,128665.0,,775.0,,,,116.0,,,B,2020-05-16 15:00:00,2020-05-16T15:00:00Z,589.0,,143966.0,12943.0,130771.0,10675.0,,,219,4663,139340,4882,139340,13,0,,10794.0,593.0,30641.673619999998,6126452,6.1265,35.7466,761.1257,796.8723,2.1219,0.0
MO,Missouri,2020-05-17,10789.0,135466.0,,775.0,,,,116.0,,,B,2020-05-17 15:00:00,2020-05-17T15:00:00Z,594.0,,,13191.0,135466.0,10789.0,,,114,6801,146255,6915,146255,5,0,,11069.0,601.0,30641.673619999998,6126452,6.1265,18.6078,1110.1042,1128.712,0.8161,0.0
MO,Missouri,2020-05-18,10945.0,140393.0,,570.0,,,,91.0,,,B,2020-05-18 15:00:00,2020-05-18T15:00:00Z,605.0,,152320.0,13283.0,138777.0,10945.0,,,156,4927,151338,5083,151338,11,0,,11225.0,609.0,30641.673619999998,6126452,6.1265,25.4634,804.2175,829.6809,1.7955,0.0
MO,Missouri,2020-05-19,11080.0,143030.0,,721.0,,,,103.0,,,B,2020-05-19 15:00:00,2020-05-19T15:00:00Z,616.0,,154773.0,13393.0,141119.0,11080.0,,,135,2637,154110,2772,154110,11,0,,11369.0,631.0,30641.673619999998,6126452,6.1265,22.0356,430.4286,452.4642,1.7955,0.0
MO,Missouri,2020-05-20,11232.0,150752.0,,546.0,,,,103.0,,,B,2020-05-20 15:00:00,2020-05-20T15:00:00Z,631.0,,159636.0,13629.0,145742.0,11232.0,,,152,7722,161984,7874,161984,15,0,,11510.0,643.0,30641.673619999998,6126452,6.1265,24.8104,1260.4359,1285.2463,2.4484,0.0
MO,Missouri,2020-05-21,11340.0,150752.0,,697.0,,,,99.0,,,B,2020-05-21 15:00:00,2020-05-21T15:00:00Z,661.0,,163684.0,13853.0,149562.0,11340.0,,,108,0,162092,108,162092,30,0,,11657.0,670.0,30641.673619999998,6126452,6.1265,17.6285,0.0,17.6285,4.8968,0.0
MO,Missouri,2020-05-22,11558.0,161388.0,,711.0,,,,93.0,,,B,2020-05-22 15:00:00,2020-05-22T15:00:00Z,671.0,,167199.0,14046.0,152883.0,11558.0,,,218,10636,172946,10854,172946,10,0,,11797.0,680.0,30641.673619999998,6126452,6.1265,35.5834,1736.0782,1771.6616,1.6323,0.0
MO,Missouri,2020-05-23,11752.0,136552.0,,742.0,,,,94.0,,,B,2020-05-23 15:00:00,2020-05-23T15:00:00Z,676.0,,169050.0,14135.0,154644.0,11751.0,,,194,-24836,148304,-24642,148304,5,0,,11922.0,685.0,30641.673619999998,6126452,6.1265,31.666,-4053.8961,-4022.2302,0.8161,0.0
MO,Missouri,2020-05-24,11988.0,139631.0,,742.0,,,,94.0,,,B,2020-05-24 15:00:00,2020-05-24T15:00:00Z,681.0,,169732.0,14137.0,155323.0,11988.0,,,236,3079,151619,3315,151619,5,0,,12114.0,689.0,30641.673619999998,6126452,6.1265,38.5215,502.5747,541.0962,0.8161,0.0
MO,Missouri,2020-05-25,12167.0,145218.0,,729.0,,,,93.0,,,B,2020-05-25 15:00:00,2020-05-25T15:00:00Z,685.0,,180120.0,14273.0,165572.0,11913.0,,,179,5587,157385,5766,157385,4,0,,12296.0,694.0,30641.673619999998,6126452,6.1265,29.2176,911.9471,941.1646,0.6529,0.0
MO,Missouri,2020-05-26,12291.0,148007.0,,500.0,,,,82.0,,,B,2020-05-26 15:00:00,2020-05-26T15:00:00Z,686.0,,183650.0,14498.0,168871.0,12106.0,,,124,2789,160298,2913,160298,1,0,,12437.0,698.0,30641.673619999998,6126452,6.1265,20.2401,455.239,475.4791,0.1632,0.0
MO,Missouri,2020-05-27,12492.0,153029.0,,644.0,,,,84.0,,,B,2020-05-27 15:00:00,2020-05-27T15:00:00Z,696.0,,183650.0,14498.0,168871.0,12275.0,,,201,5022,165521,5223,165521,10,0,,12624.0,705.0,30641.673619999998,6126452,6.1265,32.8085,819.724,852.5326,1.6323,0.0
MO,Missouri,2020-05-28,12673.0,158394.0,,648.0,,,,88.0,,,B,2020-05-28 15:00:00,2020-05-28T15:00:00Z,707.0,,183650.0,14498.0,168871.0,12470.0,,,181,5365,171067,5546,171067,11,0,,12815.0,715.0,30641.673619999998,6126452,6.1265,29.544,875.7108,905.2548,1.7955,0.0
MO,Missouri,2020-05-29,12795.0,165055.0,,650.0,,,,85.0,,,B,2020-05-29 00:00:00,2020-05-29T00:00:00Z,738.0,,183650.0,14498.0,168871.0,12616.0,,,122,6661,177850,6783,177850,31,0,,12949.0,740.0,30641.673619999998,6126452,6.1265,19.9136,1087.2525,1107.1661,5.06,0.0
MO,Missouri,2020-05-30,12962.0,172468.0,,679.0,,,,85.0,,,B,2020-05-30 00:00:00,2020-05-30T00:00:00Z,771.0,,183650.0,14498.0,168871.0,12966.0,,,167,7413,185430,7580,185430,33,0,,13118.0,782.0,30641.673619999998,6126452,6.1265,27.2588,1209.9989,1237.2577,5.3865,0.0
MO,Missouri,2020-05-31,13147.0,180414.0,,718.0,,,,83.0,,,B,2020-05-31 00:00:00,2020-05-31T00:00:00Z,772.0,,183650.0,14498.0,168871.0,12966.0,,,185,7946,193561,8131,193561,1,0,,13297.0,784.0,30641.673619999998,6126452,6.1265,30.1969,1296.9987,1327.1956,0.1632,0.0
MO,Missouri,2020-06-01,13327.0,186381.0,,693.0,,,,78.0,,,B,2020-06-01 15:00:00,2020-06-01T15:00:00Z,773.0,,183650.0,14498.0,168871.0,13327.0,,,180,5967,199708,6147,199708,1,0,,13523.0,786.0,30641.673619999998,6126452,6.1265,29.3808,973.9732,1003.354,0.1632,0.0
MO,Missouri,2020-06-02,13575.0,191855.0,,693.0,,,,81.0,,,B,2020-06-02 00:00:00,2020-06-02T00:00:00Z,783.0,,183650.0,14498.0,168871.0,13306.0,,,248,5474,205430,5722,205430,10,0,,13822.0,797.0,30641.673619999998,6126452,6.1265,40.4802,893.5025,933.9827,1.6323,0.0
MO,Missouri,2020-06-03,13767.0,197586.0,,571.0,,,,70.0,,,B,2020-06-03 15:00:00,2020-06-03T15:00:00Z,786.0,,183650.0,14498.0,168871.0,13767.0,,,192,5731,211353,5923,211353,3,0,,14020.0,801.0,30641.673619999998,6126452,6.1265,31.3395,935.4517,966.7912,0.4897,0.0
MO,Missouri,2020-06-04,14057.0,204604.0,,599.0,,,,82.0,,,B,2020-06-04 15:00:00,2020-06-04T15:00:00Z,786.0,,183650.0,14498.0,168871.0,13774.0,,,290,7018,218661,7308,218661,0,0,,14286.0,806.0,30641.673619999998,6126452,6.1265,47.3357,1145.5244,1192.8601,0.0,0.0
MO,Missouri,2020-06-05,14253.0,210289.0,,666.0,,,,79.0,,,B,2020-06-05 15:00:00,2020-06-05T15:00:00Z,799.0,,254990.0,16681.0,237939.0,14253.0,,,196,5685,224542,5881,224542,13,0,,14515.0,816.0,30641.673619999998,6126452,6.1265,31.9924,927.9433,959.9357,2.1219,0.0
MO,Missouri,2020-06-06,14442.0,215623.0,,666.0,,,,79.0,,,B,2020-06-06 00:00:00,2020-06-06T00:00:00Z,809.0,,270232.0,17275.0,252506.0,14442.0,,,189,5334,230065,5523,230065,10,0,,14659.0,823.0,30641.673619999998,6126452,6.1265,30.8498,870.6507,901.5006,1.6323,0.0
MO,Missouri,2020-06-07,14553.0,222305.0,,657.0,,,,84.0,,,B,2020-06-07 00:00:00,2020-06-07T00:00:00Z,809.0,,270232.0,17275.0,252506.0,14553.0,,,111,6682,236858,6793,236858,0,0,,14985.0,823.0,30641.673619999998,6126452,6.1265,18.1182,1090.6802,1108.7984,0.0,0.0
MO,Missouri,2020-06-08,14734.0,226727.0,,611.0,,,,76.0,,,B,2020-06-08 15:00:00,2020-06-08T15:00:00Z,819.0,,270232.0,17275.0,252506.0,14734.0,,,181,4422,241461,4603,241461,10,0,,15159.0,832.0,30641.673619999998,6126452,6.1265,29.544,721.7881,751.3321,1.6323,0.0
MO,Missouri,2020-06-09,14913.0,230782.0,,533.0,,,,59.0,,,B,2020-06-09 15:00:00,2020-06-09T15:00:00Z,840.0,,270232.0,17275.0,252506.0,14913.0,,,179,4055,245695,4234,245695,21,0,,15396.0,854.0,30641.673619999998,6126452,6.1265,29.2176,661.8839,691.1015,3.4278,0.0
MO,Missouri,2020-06-10,15187.0,236442.0,,533.0,,,,59.0,,,B,2020-06-10 15:00:00,2020-06-10T15:00:00Z,848.0,,270232.0,17275.0,252506.0,15187.0,,,274,5660,251629,5934,251629,8,0,,15662.0,861.0,30641.673619999998,6126452,6.1265,44.7241,923.8626,968.5867,1.3058,0.0
MO,Missouri,2020-06-11,15390.0,243650.0,,537.0,,,,59.0,,,B,2020-06-11 15:00:00,2020-06-11T15:00:00Z,860.0,,270232.0,17275.0,252506.0,15390.0,,,203,7208,259040,7411,259040,12,0,,15924.0,873.0,30641.673619999998,6126452,6.1265,33.135,1176.5374,1209.6724,1.9587,0.0
MO,Missouri,2020-06-12,15585.0,249550.0,,593.0,,,,69.0,,,B,2020-06-12 15:00:00,2020-06-12T15:00:00Z,872.0,,270232.0,17275.0,252506.0,15585.0,,,195,5900,265135,6095,265135,12,0,,16111.0,884.0,30641.673619999998,6126452,6.1265,31.8292,963.037,994.8662,1.9587,0.0
MO,Missouri,2020-06-13,15810.0,253986.0,,595.0,,,,69.0,,,B,2020-06-13 15:00:00,2020-06-13T15:00:00Z,879.0,,270232.0,17275.0,252506.0,15810.0,,,225,4436,269796,4661,269796,7,0,,16327.0,890.0,30641.673619999998,6126452,6.1265,36.726,724.0732,760.7992,1.1426,0.0
MO,Missouri,2020-06-14,15810.0,259679.0,,647.0,,,,65.0,,,B,2020-06-14 15:00:00,2020-06-14T15:00:00Z,879.0,,270232.0,17275.0,252506.0,15810.0,,,0,5693,275489,5693,275489,0,0,,16384.0,890.0,30641.673619999998,6126452,6.1265,0.0,929.2491,929.2491,0.0,0.0
MO,Missouri,2020-06-15,16189.0,263752.0,,612.0,,,,64.0,,,B,2020-06-15 15:00:00,2020-06-15T15:00:00Z,880.0,,270232.0,17275.0,252506.0,16189.0,,,379,4073,279941,4452,279941,1,0,,16712.0,895.0,30641.673619999998,6126452,6.1265,61.8629,664.822,726.6849,0.1632,0.0
MO,Missouri,2020-06-16,16414.0,268377.0,,524.0,,,,66.0,,,B,2020-06-16 15:00:00,2020-06-16T15:00:00Z,882.0,,270232.0,17275.0,252506.0,16414.0,,,225,4625,284791,4850,284791,2,0,,16930.0,903.0,30641.673619999998,6126452,6.1265,36.726,754.9231,791.6491,0.3265,0.0
MO,Missouri,2020-06-17,16625.0,268377.0,,533.0,,,,66.0,,,B,2020-06-17 15:00:00,2020-06-17T15:00:00Z,909.0,,270232.0,17275.0,252506.0,16625.0,,,211,0,285002,211,285002,27,0,,17151.0,924.0,30641.673619999998,6126452,6.1265,34.4408,0.0,34.4408,4.4071,0.0
MO,Missouri,2020-06-18,16908.0,280434.0,,533.0,,,,64.0,,,B,2020-06-18 15:00:00,2020-06-18T15:00:00Z,946.0,,270232.0,17275.0,252506.0,16908.0,,,283,12057,297342,12340,297342,37,0,,17488.0,963.0,30641.673619999998,6126452,6.1265,46.1931,1968.0233,2014.2164,6.0394,0.0
MO,Missouri,2020-06-19,17201.0,289083.0,,594.0,,,,70.0,,,B,2020-06-19 15:00:00,2020-06-19T15:00:00Z,948.0,,270232.0,17275.0,252506.0,17201.0,,,293,8649,306284,8942,306284,2,0,,17780.0,973.0,30641.673619999998,6126452,6.1265,47.8254,1411.747,1459.5724,0.3265,0.0
MO,Missouri,2020-06-20,17590.0,293525.0,,415.0,,,,66.0,,,B,2020-06-20 15:00:00,2020-06-20T15:00:00Z,955.0,,270232.0,17275.0,252506.0,17590.0,,,389,4442,311115,4831,311115,7,0,,18155.0,975.0,30641.673619999998,6126452,6.1265,63.4952,725.0526,788.5478,1.1426,0.0
MO,Missouri,2020-06-21,18003.0,297154.0,,415.0,,,,66.0,,,B,2020-06-21 15:00:00,2020-06-21T15:00:00Z,956.0,,270232.0,17275.0,252506.0,18003.0,,,413,3629,315157,4042,315157,1,0,,18552.0,975.0,30641.673619999998,6126452,6.1265,67.4126,592.3494,659.762,0.1632,0.0
MO,Missouri,2020-06-22,18143.0,299231.0,,415.0,,,,66.0,,,B,2020-06-22 15:00:00,2020-06-22T15:00:00Z,961.0,,270232.0,17275.0,252506.0,18143.0,,,140,2077,317374,2217,317374,5,0,,18733.0,980.0,30641.673619999998,6126452,6.1265,22.8517,339.0217,361.8734,0.8161,0.0
MO,Missouri,2020-06-23,18143.0,299231.0,,595.0,,,,66.0,,,B,2020-06-22 15:00:00,2020-06-22T15:00:00Z,961.0,,382610.0,21737.0,360303.0,18143.0,,,0,0,317374,0,317374,0,0,,19148.0,993.0,30641.673619999998,6126452,6.1265,0.0,0.0,0.0,0.0,0.0
MO,Missouri,2020-06-24,18868.0,308156.0,,546.0,,,,66.0,,,B,2020-06-24 15:00:00,2020-06-24T15:00:00Z,975.0,,327024.0,21737.0,360303.0,18868.0,,,725,8925,327024,9650,327024,14,0,,19478.0,1001.0,30641.673619999998,6126452,6.1265,118.3393,1456.7975,1575.1368,2.2852,0.0
MO,Missouri,2020-06-25,19421.0,322227.0,,546.0,,,,66.0,,,B,2020-06-25 15:00:00,2020-06-25T15:00:00Z,982.0,,327024.0,21737.0,360303.0,19421.0,,,553,14071,341648,14624,341648,7,0,,20076.0,1006.0,30641.673619999998,6126452,6.1265,90.2643,2296.7616,2387.026,1.1426,0.0
MO,Missouri,2020-06-26,19914.0,328704.0,,600.0,,,,66.0,,,B,2020-06-26 15:00:00,2020-06-26T15:00:00Z,990.0,,424214.0,23527.0,399926.0,19914.0,,,493,6477,348618,6970,348618,8,0,,20567.0,1019.0,30641.673619999998,6126452,6.1265,80.4707,1057.2188,1137.6895,1.3058,0.0
MO,Missouri,2020-06-27,20261.0,335029.0,,680.0,,,,66.0,,,B,2020-06-27 15:00:00,2020-06-27T15:00:00Z,996.0,,424214.0,23527.0,399926.0,20261.0,,,347,6325,355290,6672,355290,6,0,,20909.0,1021.0,30641.673619999998,6126452,6.1265,56.6396,1032.4083,1089.048,0.9794,0.0
MO,Missouri,2020-06-28,20575.0,340598.0,,412.0,,,,,,,B,2020-06-28 15:00:00,2020-06-28T15:00:00Z,997.0,,424214.0,23527.0,399926.0,20575.0,,,314,5569,361173,5883,361173,1,0,,21254.0,1023.0,30641.673619999998,6126452,6.1265,51.2532,909.009,960.2622,0.1632,0.0
MO,Missouri,2020-06-29,21043.0,346363.0,,599.0,,,,,,,B,2020-06-29 15:00:00,2020-06-29T15:00:00Z,998.0,,424214.0,23527.0,399926.0,21043.0,,,468,5765,367406,6233,367406,1,0,,21748.0,1026.0,30641.673619999998,6126452,6.1265,76.3901,941.0014,1017.3915,0.1632,0.0
MO,Missouri,2020-06-30,21551.0,351456.0,,599.0,,,,66.0,,,B,2020-06-30 15:00:00,2020-06-30T15:00:00Z,1015.0,,424214.0,23527.0,399926.0,21551.0,,,508,5093,373007,5601,373007,17,0,,22275.0,1037.0,30641.673619999998,6126452,6.1265,82.9191,831.3131,914.2323,2.7749,0.0
MO,Missouri,2020-07-01,21927.0,367813.0,,592.0,,,,75.0,,,B,2020-07-01 15:00:00,2020-07-01T15:00:00Z,1017.0,,424214.0,23527.0,399926.0,21927.0,,,376,16357,389740,16733,389740,2,0,,22595.0,1049.0,30641.673619999998,6126452,6.1265,61.3732,2669.8977,2731.2709,0.3265,0.0
MO,Missouri,2020-07-02,22283.0,375035.0,,716.0,,,,77.0,,,B,2020-07-02 15:00:00,2020-07-02T15:00:00Z,1022.0,,424214.0,23527.0,399926.0,22283.0,,,356,7222,397318,7578,397318,5,0,,23085.0,1056.0,30641.673619999998,6126452,6.1265,58.1087,1178.8226,1236.9313,0.8161,0.0
MO,Missouri,2020-07-03,22830.0,382129.0,,716.0,,,,78.0,,,B,2020-07-03 00:00:00,2020-07-03T00:00:00Z,1026.0,,424214.0,23527.0,399926.0,22830.0,,,547,7094,404959,7641,404959,4,0,,23620.0,1060.0,30641.673619999998,6126452,6.1265,89.285,1157.9296,1247.2145,0.6529,0.0
MO,Missouri,2020-07-04,23215.0,389046.0,,740.0,,,,73.0,,,B,2020-07-04 15:00:00,2020-07-04T15:00:00Z,1027.0,,424214.0,23527.0,399926.0,23215.0,,,385,6917,412261,7302,412261,1,0,,24061.0,1062.0,30641.673619999998,6126452,6.1265,62.8422,1129.0385,1191.8807,0.1632,0.0
MO,Missouri,2020-07-05,23436.0,396073.0,,739.0,,,,72.0,,,B,2020-07-05 15:00:00,2020-07-05T15:00:00Z,1028.0,,424214.0,23527.0,399926.0,23436.0,,,221,7027,419509,7248,419509,1,0,,24334.0,1062.0,30641.673619999998,6126452,6.1265,36.0731,1146.9934,1183.0665,0.1632,0.0
MO,Missouri,2020-07-06,23856.0,402889.0,,740.0,,,,73.0,,,B,2020-07-05 15:00:00,2020-07-05T15:00:00Z,1028.0,,528835.0,28348.0,499619.0,23856.0,,,420,6816,426745,7236,426745,0,0,,24850.0,1068.0,30641.673619999998,6126452,6.1265,68.5552,1112.5526,1181.1078,0.0,0.0
MO,Missouri,2020-07-07,24629.0,410719.0,,676.0,,,,67.0,,,B,2020-07-07 15:00:00,2020-07-07T15:00:00Z,1042.0,,539395.0,28652.0,509876.0,24629.0,,,773,7830,435348,8603,435348,14,0,,25566.0,1083.0,30641.673619999998,6126452,6.1265,126.1742,1278.0644,1404.2385,2.2852,0.0
MO,Missouri,2020-07-08,25204.0,417136.0,,694.0,,,,74.0,,,B,2020-07-08 15:00:00,2020-07-08T15:00:00Z,1046.0,,547352.0,29458.0,517004.0,25204.0,,,575,6417,442340,6992,442340,4,0,,26343.0,1089.0,30641.673619999998,6126452,6.1265,93.8553,1047.4252,1141.2805,0.6529,0.0
MO,Missouri,2020-07-09,25999.0,428826.0,,811.0,,,,75.0,,,B,2020-07-09 15:00:00,2020-07-09T15:00:00Z,1051.0,,563325.0,30270.0,532133.0,25999.0,,,795,11690,454825,12485,454825,5,0,,27301.0,1095.0,30641.673619999998,6126452,6.1265,129.7652,1908.1191,2037.8842,0.8161,0.0
MO,Missouri,2020-07-10,25999.0,428826.0,,886.0,,,,79.0,,,B,2020-07-10 15:00:00,2020-07-10T15:00:00Z,1051.0,,576537.0,31075.0,544522.0,25999.0,,,0,0,454825,0,454825,0,0,,28060.0,1107.0,30641.673619999998,6126452,6.1265,0.0,0.0,0.0,0.0,0.0
MO,Missouri,2020-07-11,27133.0,447417.0,,883.0,,,,72.0,,,B,2020-07-11 15:00:00,2020-07-11T15:00:00Z,1069.0,,590426.0,32518.0,556928.0,27133.0,,,1134,18591,474550,19725,474550,18,0,,28649.0,1112.0,30641.673619999998,6126452,6.1265,185.099,3034.5459,3219.6449,2.9381,0.0
MO,Missouri,2020-07-12,27443.0,458065.0,,883.0,,,,80.0,,,B,2020-07-12 15:00:00,2020-07-12T15:00:00Z,1069.0,,605046.0,32546.0,571520.0,27443.0,,,310,10648,485508,10958,485508,0,0,,29173.0,1113.0,30641.673619999998,6126452,6.1265,50.6002,1738.037,1788.6372,0.0,0.0
MO,Missouri,2020-07-13,27890.0,467887.0,,932.0,,,,89.0,,,B,2020-07-13 15:00:00,2020-07-13T15:00:00Z,1083.0,,621043.0,32874.0,587188.0,27890.0,,,447,9822,495777,10269,495777,14,0,,29781.0,1126.0,30641.673619999998,6126452,6.1265,72.9623,1603.2118,1676.1741,2.2852,0.0
MO,Missouri,2020-07-14,28826.0,476277.0,,811.0,,,,74.0,,,B,2020-07-14 15:00:00,2020-07-14T15:00:00Z,1093.0,,633226.0,33231.0,599011.0,28826.0,,,936,8390,505103,9326,505103,10,0,,30817.0,1136.0,30641.673619999998,6126452,6.1265,152.7801,1369.4713,1522.2514,1.6323,0.0
