state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths
MN,Minnesota,2020-04-05 00:00:00,1217.0,28090.0,,106.0,202.0,48.0,77.0,,,422.0,A,2020-04-04 17:00:00,2020-04-04T17:00:00Z,29.0,202.0,29307.0,,,,,,59,1403,29307,1462,29307,5,22,,935.0,29.0
MN,Minnesota,2020-04-06 00:00:00,1330.0,29155.0,,115.0,223.0,57.0,90.0,,,440.0,A,2020-04-06 17:11:00,2020-04-06T17:11:00Z,30.0,223.0,30485.0,,,,,,113,1065,30485,1178,30485,1,21,,986.0,30.0
MN,Minnesota,2020-04-07 00:00:00,1432.0,30603.0,,120.0,242.0,64.0,100.0,,,515.0,A,2020-04-06 17:00:00,2020-04-06T17:00:00Z,34.0,242.0,32035.0,,,,,,102,1448,32035,1550,32035,4,19,,1069.0,34.0
MN,Minnesota,2020-04-08 00:00:00,1534.0,31954.0,,135.0,271.0,64.0,105.0,,,593.0,A,2020-04-08 17:00:00,2020-04-08T17:00:00Z,39.0,271.0,33488.0,,,,,,102,1351,33488,1453,33488,5,29,,1154.0,39.0
MN,Minnesota,2020-04-09 00:00:00,1637.0,33682.0,,145.0,293.0,63.0,119.0,,,625.0,A,2020-04-09 12:00:00,2020-04-09T12:00:00Z,50.0,293.0,35319.0,,,,,,103,1728,35319,1831,35319,11,22,,1242.0,50.0
MN,Minnesota,2020-04-10 00:00:00,1732.0,35346.0,,143.0,317.0,64.0,131.0,,,675.0,A,2020-04-09 17:00:00,2020-04-09T17:00:00Z,57.0,317.0,37078.0,,,,,,95,1664,37078,1759,37078,7,24,,1335.0,57.0
MN,Minnesota,2020-04-11 00:00:00,1806.0,36898.0,,145.0,340.0,69.0,138.0,,,729.0,A,2020-04-10 17:00:00,2020-04-10T17:00:00Z,64.0,340.0,38704.0,,,,,,74,1552,38704,1626,38704,7,23,,1427.0,64.0
MN,Minnesota,2020-04-12 00:00:00,1864.0,38030.0,,157.0,361.0,74.0,146.0,,,772.0,A,2020-04-11 21:00:00,2020-04-11T21:00:00Z,70.0,361.0,39894.0,,,,,,58,1132,39894,1190,39894,6,21,,1621.0,70.0
MN,Minnesota,2020-04-13 00:00:00,2012.0,38667.0,,157.0,361.0,74.0,146.0,,,772.0,A,2020-04-12 17:00:00,2020-04-12T17:00:00Z,70.0,361.0,40679.0,,,,,,148,637,40679,785,40679,0,0,,1650.0,70.0
MN,Minnesota,2020-04-14 00:00:00,2165.0,39705.0,,177.0,405.0,75.0,155.0,,,830.0,A,2020-04-13 17:00:00,2020-04-13T17:00:00Z,79.0,405.0,41870.0,,,,,,153,1038,41870,1191,41870,9,44,,1695.0,79.0
MN,Minnesota,2020-04-15 00:00:00,2321.0,41245.0,,197.0,445.0,93.0,175.0,,,853.0,A,2020-04-14 17:00:00,2020-04-14T17:00:00Z,87.0,445.0,43566.0,,,,,,156,1540,43566,1696,43566,8,40,,1809.0,87.0
MN,Minnesota,2020-04-16 00:00:00,2486.0,42536.0,,213.0,475.0,103.0,188.0,,,926.0,A,2020-04-15 17:00:00,2020-04-15T17:00:00Z,94.0,475.0,45022.0,,,,,,165,1291,45022,1456,45022,7,30,,1912.0,94.0
MN,Minnesota,2020-04-17 00:00:00,2668.0,43820.0,,223.0,518.0,106.0,202.0,,,955.0,A,2020-04-16 17:00:00,2020-04-16T17:00:00Z,111.0,518.0,46488.0,,,,,,182,1284,46488,1466,46488,17,43,,2071.0,111.0
MN,Minnesota,2020-04-18 00:00:00,2788.0,45182.0,,239.0,561.0,111.0,215.0,,,997.0,A,2020-04-17 17:00:00,2020-04-17T17:00:00Z,121.0,561.0,47970.0,,,,,,120,1362,47970,1482,47970,10,43,,2213.0,121.0
MN,Minnesota,2020-04-19 00:00:00,2914.0,46288.0,,228.0,574.0,116.0,226.0,,,1026.0,A,2020-04-19 12:00:00,2020-04-19T12:00:00Z,134.0,574.0,49202.0,,,,,,126,1106,49202,1232,49202,13,13,,2356.0,134.0
